time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.20400000000000015,0.18838588791934038,[-12.10184398],-5.822314384103783,0.012024909752874175,0.6655696522707274,-0.0,0.25159685109816193,-0.0,0.06655696522707275,0.06655696522707275,0.025159685109816195,0.025159685109816195
0.20600000000000016,0.17512011938208938,[-10.57591159],-4.738574277907642,0.011619357776091492,0.0,0.9999999999500501,0.0,0.19828761701190245,-0.09999999999500502,-0.09999999999500502,-0.019828761701190245,-0.019828761701190245
0.20800000000000016,0.15944210090808977,[-9.73115957],-4.4164228686946565,0.01111214654232737,0.8688028935592739,-0.0,0.3026994378599467,-0.0,0.0868802893559274,0.0868802893559274,0.03026994378599467,0.03026994378599467
0.21000000000000016,0.15436192686200928,[-10.17461542],-5.02921786205351,0.010717907708060886,0.0,0.7526199778380731,0.0,0.1269861035438563,-0.07526199778380732,-0.07526199778380732,-0.012698610354385631,-0.012698610354385631
0.21200000000000016,0.1345773594656174,[-7.74217973],-3.2562677517372602,0.010193702188808024,0.0,0.9999999999412168,0.0,0.17338261018162707,-0.09999999999412168,-0.09999999999412168,-0.017338261018162708,-0.017338261018162708
0.21400000000000016,0.12382809397742749,[-6.78192784],-2.654324706864701,0.009749965330987797,0.2760456004626171,-0.0,0.11078707589257109,-0.0,0.027604560046261713,0.027604560046261713,0.011078707589257109,0.011078707589257109
0.21600000000000016,0.1142572319977312,[-5.47159995],-1.6630255486082137,0.009422606390989255,0.0,0.999999998568512,0.0,0.12634446603289398,-0.09999999985685121,-0.09999999985685121,-0.012634446603289398,-0.012634446603289398
0.21800000000000017,0.10873191909761587,[-6.72206254],-3.097665238796886,0.009039864982919539,0.18912535764109906,-0.0,0.12401003942931538,-0.0,0.01891253576410991,0.01891253576410991,0.012401003942931539,0.012401003942931539
0.22000000000000017,0.09916551869613206,[-5.52514203],-2.219624737052906,0.008771260184742157,0.639044647736937,-0.0,0.17963250764930974,-0.0,0.0639044647736937,0.0639044647736937,0.017963250764930976,0.017963250764930976
0.22200000000000017,0.09600212450357495,[-6.28649526],-3.0864244427344416,0.008456067085388605,0.0,0.6909467668593883,0.0,0.10040963872382579,-0.06909467668593883,-0.06909467668593883,-0.01004096387238258,-0.01004096387238258
0.22400000000000017,0.08347792739892713,[-4.73042661],-1.9478290279880288,0.008033803455539706,0.0,0.9999999995426263,0.0,0.11574067723799253,-0.09999999995426263,-0.09999999995426263,-0.011574067723799254,-0.011574067723799254
0.22600000000000017,0.07857684367007817,[-4.27912965],-1.2599437944664784,0.007686565523866072,0.08334148813864335,-0.0,0.050694616688122744,-0.0,0.008334148813864335,0.008334148813864335,0.005069461668812275,0.005069461668812275
0.22800000000000017,0.07271291359136615,[-4.25748327],-1.8337194837693325,0.007455397211289607,0.24334781017653356,-0.0,0.08149680965364928,-0.0,0.024334781017653358,0.024334781017653358,0.008149680965364928,0.008149680965364928
0.23000000000000018,0.06765631377526296,[-3.99347941],-1.7382689465896772,0.007189582828532852,0.0,0.838983978057443,0.0,0.09092482655666369,-0.0838983978057443,-0.0838983978057443,-0.009092482655666369,-0.009092482655666369
0.23200000000000018,0.06260678554652534,[-3.82318746],-1.7362946080867772,0.006870502989300377,0.0764943482399306,-0.0,0.11352731252372725,-0.0,0.007649434823993061,0.007649434823993061,0.011352731252372725,0.011352731252372725
0.23400000000000018,0.057093796474020096,[-2.74702083],-0.8438942780934271,0.0066461839335218344,0.021251640291175728,-0.0,0.06454382510903584,-0.0,0.002125164029117573,0.002125164029117573,0.006454382510903584,0.006454382510903584
0.23600000000000018,0.05321036134405097,[-3.07229523],-1.2986165189894976,0.006389777619733024,0.0,0.7577456456722261,0.0,0.11081903338994863,-0.07577456456722262,-0.07577456456722262,-0.011081903338994864,-0.011081903338994864
0.23800000000000018,0.050114784423654794,[-2.86402614],-1.193533327185228,0.006107370851778377,0.0,0.01646504916773296,0.05704225252034549,-0.0,-0.001646504916773296,-0.001646504916773296,0.00570422525203455,0.00570422525203455
0.24000000000000019,0.04631782838214167,[-2.6752172],-1.1312895843600796,0.005906895332470882,0.0433103622831182,-0.0,0.06363389835489663,-0.0,0.00433103622831182,0.00433103622831182,0.006363389835489664,0.006363389835489664
0.2420000000000002,0.04293019900587642,[-2.36345648],-0.9324498414616206,0.005687698199007601,0.0,0.5465879627983843,0.0,0.0352378415932593,-0.05465879627983843,-0.05465879627983843,-0.0035237841593259303,-0.0035237841593259303
0.2440000000000002,0.0396711889037159,[-2.2319421],-0.9095691394945622,0.0054409080577757585,0.0,0.05799353543707939,0.0637221751912332,-0.0,-0.00579935354370794,-0.00579935354370794,0.00637221751912332,0.00637221751912332
0.2460000000000002,0.036619690596104856,[-1.95824641],-0.737590057191714,0.0052479966826680935,0.0,0.15638126545766046,0.02227733153076545,-0.0,-0.015638126545766046,-0.015638126545766046,0.002227733153076545,0.002227733153076545
0.2480000000000002,0.034228851113387575,[-1.84937212],-0.7084104205098245,0.005040423294667115,0.0,0.3126375951473054,0.0035304772597583804,-0.0,-0.03126375951473054,-0.03126375951473054,0.00035304772597583804,0.00035304772597583804
0.25000000000000017,0.03178868251700235,[-1.76028293],-0.70066017864227,0.004831982662012501,0.0,0.15990652965932142,0.035794760642815227,-0.0,-0.015990652965932144,-0.015990652965932144,0.0035794760642815227,0.0035794760642815227
0.25200000000000017,0.029571369147550562,[-1.62555546],-0.6398431572064298,0.0046452964355782715,0.0,0.22396047504802474,0.012957761334364746,-0.0,-0.022396047504802476,-0.022396047504802476,0.0012957761334364748,0.0012957761334364748
